index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e
2993,12231,121,3.086614173,0.073724784,0.0,0.0,0.271134582,5,1,1,71.0,2.0,35.0,10475.0,125.0,1078.0,23307.0,4.80024178408,2.33473099899,1.91595293765,-1.02576858453,-0.420137026418,2.20049838242,0.329913419397,4,0,0,-11.93054055,-77.08081594,8680276.063,273380.8033
2994,10670,114,3.165217391,0.047646531,1161.94675,1527.32621,0.257010476,19,8,15,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,0.233692029246,3.90788596846,-4.15637258923,3.43492775703,7.9757156119,-1.15516016002,-0.237627189839,0,6,6,-11.93060828,-77.07163813,8680276.063,274380.8033
2995,10974,49,3.020408163,0.077435229,158.5766258,0.0,0.036473035,14,0,3,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,7.68470168769,2.31321614385,0.119994943274,-4.31397634678,-0.226715516996,0.7752902852,0.890032713438,1,2,0,-11.93067571,-77.06246027,8680276.063,275380.8033
2996,11279,207,3.090047393,0.047547563,2646.787326,0.0,0.312428715,11,6,17,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.50014357147,8.41372771826,-2.40982259903,5.00568499165,-1.48814981888,-6.70457409976,3.44530041238,5,5,7,-11.93074284,-77.05328235,8680276.063,276380.8033
2997,11286,209,3.110091743,0.046302853,1537.603416,0.0,0.102097303,12,6,16,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.13286955444,7.85599566472,-0.992630979646,4.84409305422,-1.9503314109,-3.62615394686,1.25422657117,5,0,7,-11.93080968,-77.04410438,8680276.063,277380.8033
2998,11284,94,2.811965812,0.076119632,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,9.25148156089,1.6536433278,3.67950821306,-3.93490670062,0.0358807611975,-0.575136212477,1.16886624719,1,2,0,-11.93087622,-77.03492636,8680276.063,278380.8033
3003,13147,80,2.52293578,0.079926707,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,8.74807127753,-0.925462292716,5.26268608874,-6.77539695165,0.723231367114,-3.37663136168,-0.402852773327,1,2,3,-11.93120441,-76.98903541,8680276.063,283380.8033
3005,4474,62,3.114285714,0.098833881,1361.614315,0.0,0.122146585,6,11,5,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,5.15922427928,0.637831554239,-3.08471961905,-3.40262579413,-0.537958330312,-3.34175324395,1.2740294827,1,2,0,-11.9313336,-76.97067866,8680276.063,285380.8033
3007,1058,28,2.96875,0.125336022,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,9.99860613492,-3.46877354792,0.588921140122,-7.5812110084,0.066045680101,-0.12393778981,0.0636007931933,1,2,3,-11.93146159,-76.95232169,8680276.063,287380.8033
3056,1100,19,2.956521739,0.126858649,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,8.93628543771,-4.97460899983,1.03718682269,-7.80716855617,0.130006755616,-0.682271282312,-1.27010056596,1,2,3,-11.92129828,-77.1082792,8681276.063,270380.8033
3058,2394,102,2.941176471,0.075132356,0.0,0.0,0.098893632,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,6.15150875589,-2.52218295595,3.43307451567,-1.02341751965,-0.553158729545,-0.511402056178,-2.21266471316,1,2,0,-11.92143513,-77.08992448,8681276.063,272380.8033
3060,8546,140,3.421428571,0.055116031,0.0,1210.340231,0.048953517,15,7,16,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,1.70777681271,3.97986956723,-2.96881047778,5.04623296585,4.94538285267,3.68871552087,-2.50717497106,4,0,4,-11.92157079,-77.07156953,8681276.063,274380.8033
3062,11284,131,3.152671756,0.059586138,1098.490977,0.0,0.367941858,8,7,4,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.6225554497,5.5854360033,-1.42113753194,1.09993513052,-0.618637837511,-0.261330767149,2.88419083427,4,0,4,-11.92170525,-77.05321436,8681276.063,276380.8033
3064,11284,137,3.111888112,0.055235046,0.0,0.0,0.0,0,0,3,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,7.354167818,4.16313754099,3.31868287574,1.30152918033,-1.06093199663,1.76030635082,0.813880539005,4,0,0,-11.92183852,-77.03485897,8681276.063,278380.8033
3065,9955,98,2.936936937,0.074980652,0.0,0.0,0.096944648,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,8.46466121538,2.06747953018,2.78726740588,-2.73280763825,-0.132797103326,0.817550231755,1.45031070017,1,2,0,-11.92190471,-77.02568119,8681276.063,279380.8033
3072,1033,25,3.692307692,0.115448718,892.7080559,0.0,0.065852406,0,4,2,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,5.97821105078,-0.0804493796387,-3.36172934408,-1.46037532959,-1.30168312619,2.77999804003,1.60419279768,1,2,0,-11.92235964,-76.96143524,8681276.063,286380.8033
3126,2151,47,3.104166667,0.079690873,0.0,1320.968897,0.364004389,2,2,1,88.0,2.0,49.0,11582.0,211.0,1529.0,33644.0,5.3178282405,-1.62534978221,-1.36976260896,-1.25514032884,7.97511149016,3.03863969018,0.677349597862,1,2,0,-11.9125333,-77.07150098,8682276.063,274380.8033
3128,11281,169,3.145348837,0.050863393,1197.763652,0.0,0.302971751,7,3,8,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.67455138244,6.42719044729,-0.146086822085,3.22894597423,-1.08267537011,-0.987791003613,2.49605324308,4,0,4,-11.91266765,-77.05314642,8682276.063,276380.8033
3129,11279,216,3.314814815,0.040835225,895.1606586,0.0,0.187883172,12,5,16,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,2.34124252698,8.57854149135,-1.28916691294,6.56925914883,-2.32007282803,0.59625627699,0.541147336104,4,0,4,-11.91273439,-77.04396905,8682276.063,277380.8033
3130,11284,169,3.211428571,0.059469993,785.8259902,0.0,0.178821818,5,2,3,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,5.00670175483,5.65030839906,1.26896526493,2.99572963607,-1.23939541002,0.520531444696,2.30882134767,4,0,4,-11.91280082,-77.03479163,8682276.063,278380.8033
3131,11236,163,3.280701754,0.052756354,0.0,0.0,0.280469162,7,2,8,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,4.2263317659,6.14034340376,0.15666162956,3.20143350952,-1.39029107504,4.09111433742,0.650475547583,4,0,4,-11.91286695,-77.02561416,8682276.063,279380.8033
3132,9995,137,3.436619718,0.055993764,0.0,0.0,0.097575108,4,0,1,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,5.84853356479,5.1326475364,1.5116245827,3.58185980056,-1.5873692197,4.82501944629,1.33043878266,4,0,4,-11.91293279,-77.01643663,8682276.063,280380.8033
3133,5285,96,2.946428571,0.069291126,0.0,0.0,0.12860765,0,2,1,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,8.55293032655,1.76389093714,1.60934180523,-1.81540187975,-0.318906078606,0.949241484617,1.2875229746,1,2,0,-11.91299832,-77.00725905,8682276.063,281380.8033
3193,1459,26,3.0,0.126153846,0.0,0.0,0.0,2,0,0,46.0,0.0,23.0,6411.0,86.0,971.0,19428.0,10.4932198857,-2.46904980245,-0.069321699537,-7.65369765038,0.0672294912749,0.364691091884,0.677828511309,1,2,3,-11.90356307,-77.06225554,8683276.063,275380.8033
3194,8240,95,3.070707071,0.075071141,2173.139635,0.0,0.0,7,1,1,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,6.89028416627,3.36836140148,0.307670973013,-0.56269844787,-0.592774258751,-5.94529353315,4.38815871577,4,0,0,-11.90363005,-77.05307853,8683276.063,276380.8033
3195,11279,185,3.197916667,0.052166288,2238.082489,0.0,0.232189884,12,4,8,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,2.75707964099,7.40107195787,-1.10583328119,4.59483826236,-1.44053482343,-4.44800521331,3.81419919838,5,5,7,-11.90369673,-77.04390147,8683276.063,277380.8033
3196,11286,187,3.247368421,0.04788819,1773.732082,0.0,0.199184815,11,4,7,19.0,0.0,18.0,2097.0,86.0,494.0,12201.0,2.95555350076,7.29283826683,-0.487759963438,5.15533498685,-1.62540522413,-2.60028995884,3.05425554217,5,0,7,-11.90376311,-77.03472435,8683276.063,278380.8033
3197,12501,34,2.6875,0.113899167,0.0,0.0,0.0,0,0,0,19.0,0.0,18.0,2097.0,86.0,494.0,12201.0,10.4892864666,-0.837190434302,2.65103933941,-10.0210878062,0.970830822424,-1.70622392572,1.28645385064,1,2,3,-11.90382919,-77.02554718,8683276.063,279380.8033
3252,4975,137,3.170068027,0.046500149,0.0,144.9679883,0.082221753,1,2,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.72235079181,0.829018393901,3.25308806843,3.74687500916,-0.496983250588,1.67604148165,-1.5580650862,4,0,4,-11.8940487,-77.12642277,8684276.063,268380.8033
3254,3676,33,2.790697674,0.09237501,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,8.4666507228,-3.84029452261,2.84792044158,-6.09389263945,0.262587120469,-1.7801454947,-1.53798526781,1,2,3,-11.89418642,-77.10807009,8684276.063,270380.8033
3260,5714,61,2.913043478,0.075018132,394.3791673,0.0,0.0,2,3,0,46.0,0.0,23.0,6411.0,86.0,971.0,19428.0,8.55592430727,0.338847701984,1.56638776555,-3.38241602667,-0.151411274201,-1.44401568496,0.871621439392,1,2,0,-11.89459244,-77.0530107,8684276.063,276380.8033
3261,11128,169,3.210526316,0.042866942,1733.704137,0.0,0.156340012,5,3,3,19.0,0.0,18.0,2097.0,86.0,494.0,12201.0,4.0800513932,6.44997473023,1.09523318839,4.84089564626,-1.32348716483,-2.75547310753,3.55941701717,4,0,4,-11.89465907,-77.04383394,8684276.063,277380.8033
3262,12652,186,3.204301075,0.056299199,5227.263599,0.0,0.182627474,12,5,13,19.0,0.0,18.0,2097.0,86.0,494.0,12201.0,0.524631263737,8.93666029881,-3.13532439225,5.81850693017,-1.43006956958,-15.0045321556,7.79136763085,5,5,7,-11.89472539,-77.03465713,8684276.063,278380.8033
3263,12691,116,3.279069767,0.068810848,1269.86907,0.0,0.01088766,3,2,2,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,6.22651995077,5.20521484352,0.979527318019,1.07252442589,-1.02595540449,-1.12046742358,3.28341690625,4,0,0,-11.89479143,-77.02548026,8684276.063,279380.8033
3264,10793,25,2.735294118,0.126448307,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,11.3092825347,-0.978916572671,1.69869131652,-10.8540005925,0.986650384154,-1.27446428761,1.73453403058,1,2,3,-11.89485716,-77.01630334,8684276.063,280380.8033
3318,5498,173,3.094444444,0.065650653,0.0,549.0814462,0.297608891,2,3,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,3.5070903593,0.769135446231,2.06714041718,3.18598829898,2.23846312698,1.8742462361,-1.10159065992,4,0,4,-11.8850115,-77.12635258,8685276.063,268380.8033
3324,1882,150,3.14379085,0.049052641,0.0,948.5664729,0.075663253,0,4,2,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,7.00672105282,2.74782609377,0.984019614449,4.60000406412,4.30500506711,2.34506007543,0.680818989305,4,0,4,-11.88542078,-77.07129567,8685276.063,274380.8033
3325,1628,58,2.936507937,0.107350608,0.0,0.0,0.0,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,10.716674558,-1.13606207243,1.03990381081,-5.56284103444,-0.0823107696002,0.0342748728784,0.928897331039,1,2,3,-11.88548795,-77.06211933,8685276.063,275380.8033
3327,9892,44,3.0,0.078813984,43.11761863,0.0,0.110844696,1,0,2,19.0,0.0,18.0,2097.0,86.0,494.0,12201.0,8.32376128387,1.3561395033,1.34314022926,-4.50314268965,0.140160785557,1.23457338285,1.31346076279,1,2,0,-11.8856214,-77.04376647,8685276.063,277380.8033
3328,12682,172,3.175141243,0.048817778,172.099003,0.0,0.255749496,12,7,12,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,3.6140574913,7.36441684927,-1.31711652079,2.73031900379,-1.44616346782,2.45926398643,0.242981499734,4,0,4,-11.88568767,-77.03458996,8685276.063,278380.8033
3329,12669,159,3.117647059,0.047089279,2122.663678,0.0,0.113677737,4,7,6,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,4.25331178229,7.03191625422,0.0827199621291,3.3843692043,-1.09887379754,-5.05905266856,3.9582049527,5,0,7,-11.88575365,-77.02541339,8685276.063,279380.8033
3330,11731,35,2.95,0.14159919,0.0,0.0,0.132228711,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,9.96814044781,-0.322699023873,0.378256373288,-10.3725679717,0.812667666306,0.87944520943,2.23723036957,1,2,3,-11.88581934,-77.01623677,8685276.063,280380.8033
3331,4797,13,2.380952381,0.182205514,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,14.3702259333,-4.94625398099,0.71643388595,-17.4279564503,1.84095445989,-4.48460599132,1.81424405116,1,2,3,-11.88588472,-77.0070601,8685276.063,281380.8033
3383,1120,128,2.943262411,0.06274081,0.0,0.0,0.050872786,1,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.77529434621,-1.17545761781,3.63336894106,0.914128281363,-0.946824510941,-0.378625063124,-1.64604673832,4,0,0,-11.87590511,-77.13545809,8686276.063,267380.8033
3384,5603,136,2.960526316,0.073278727,0.0,1988.163491,0.246429446,3,7,13,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.77907882168,-0.366454487791,-1.34277743297,1.74853666195,11.1459199949,0.64001493023,-2.42851863207,0,6,6,-11.87597431,-77.12628244,8686276.063,268380.8033
3385,2506,108,2.830645161,0.07536824,0.0,0.0,0.00441734,0,0,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,7.56010615401,-2.07991722099,3.79282572228,-1.70421090999,-0.544492706106,-1.53594333097,-1.80847993511,1,2,0,-11.87604321,-77.11710673,8686276.063,269380.8033
3386,3658,87,2.989583333,0.081476297,0.0,0.0,0.340007806,0,3,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,5.13264963636,-1.43266676994,1.05199593834,-2.2417051774,-0.103593541713,1.09386477619,-0.964418964149,1,2,0,-11.87611181,-77.10793097,8686276.063,270380.8033
3389,2929,25,3.0,0.125559626,0.0,0.0,0.240536954,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,9.66590915394,-1.59780228967,-0.826448068516,-8.03105388593,0.580841266672,1.52379919038,1.68092863828,1,2,3,-11.87631585,-77.08040334,8686276.063,273380.8033
3390,6433,71,2.902439024,0.056852228,0.0,857.1180384,0.005223621,4,2,1,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,8.36962251547,1.06723064494,1.5363793695,-1.11242981122,4.90867800953,0.361619149484,0.586344174339,1,2,0,-11.87638326,-77.07122735,8686276.063,274380.8033
3391,11075,100,2.929824561,0.065781156,0.0,0.0,0.0,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,8.45413317442,2.1830540839,3.72774637491,-1.99542253563,-0.276851285142,0.245147798541,0.713021079038,1,2,0,-11.87645038,-77.0620513,8686276.063,275380.8033
3392,4831,21,2.730769231,0.123076923,0.0,0.0,0.0,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,11.4212986817,-2.54669045534,1.31967349042,-9.92120682936,0.790669010171,-1.6298941248,0.873287189595,1,2,3,-11.8765172,-77.05287521,8686276.063,276380.8033
3394,10953,127,3.121212121,0.056115322,0.0,0.0,0.281334755,8,2,3,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,5.76629046717,4.99512985931,0.524460671822,0.556117064411,-0.657355928287,3.13812473985,1.45582311647,4,0,0,-11.87664995,-77.03452284,8686276.063,278380.8033
3395,9451,257,3.244186047,0.045812101,69.93990639,0.0,0.154233821,3,9,2,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,4.66806991684,7.59951471815,1.72511547639,7.08046211728,-2.2021180039,2.93446518276,1.12791250441,4,0,4,-11.87671588,-77.02534658,8686276.063,279380.8033
3396,9336,182,3.43315508,0.042961799,1799.32546,0.0,0.100224455,13,6,19,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,2.39006645448,9.00231948555,-3.37059623767,6.69752585621,-2.49822633368,-1.88189316937,1.7261088858,5,5,7,-11.87678151,-77.01617026,8686276.063,280380.8033
3397,8310,139,3.228187919,0.050375674,0.0,0.0,0.058626253,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,7.52389760245,4.54302127568,2.73545122145,2.86123703377,-1.23664695835,3.12541296198,1.59609126416,4,0,4,-11.87684684,-77.00699389,8686276.063,281380.8033
3398,3762,111,3.078125,0.071097558,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,9.50259996996,2.23774492103,2.06121758199,-0.228180005594,-0.874978695687,1.5689467355,1.49070493735,4,0,0,-11.87691187,-76.99781746,8686276.063,282380.8033
3451,10036,119,2.875862069,0.06626209,0.0,0.0,0.339986036,0,0,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.46920884742,-0.0455650546979,3.57342272197,-1.41592982439,0.0454200147776,0.350075631631,-0.996902747245,4,0,0,-11.86700595,-77.11703696,8687276.063,269380.8033
3452,39751,21,2.692307692,0.166730769,0.0,0.0,0.029004716,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,5.17812559223,-1.43936892656,5.80443288492,-17.3242667532,2.2153895801,-2.59881829965,-0.927435893361,1,2,3,-11.8670745,-77.10786149,8687276.063,270380.8033
3454,2108,20,2.769230769,0.117179487,0.0,0.0,0.0,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,8.59516309537,-5.855306892,2.33898599151,-8.32241780388,0.462168459099,-2.39996141348,-2.22877274488,1,2,3,-11.86721071,-77.0895104,8687276.063,272380.8033
3455,7522,76,3.13253012,0.070694703,0.0,0.0,0.126677422,7,2,5,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,6.94603677005,2.57896145069,-0.192897383402,-1.67850708568,-0.616700272142,2.22213386458,0.276962839229,4,0,0,-11.86727837,-77.08033477,8687276.063,273380.8033
3456,10452,83,3.137931034,0.096440084,0.0,453.783095,0.325005435,13,16,15,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,3.367954873,3.80504993438,-6.16744867094,-3.89095012423,2.15470071643,2.47658362491,-0.866420819321,1,2,0,-11.86734574,-77.07115908,8687276.063,274380.8033
3457,7903,18,2.555555556,0.152706553,0.0,0.0,0.0,0,2,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,12.0512266326,-3.43681628413,1.15461287203,-14.0014883314,1.39606751026,-3.20281466783,0.968577099489,1,2,3,-11.8674128,-77.06198334,8687276.063,275380.8033
3460,5387,31,2.534883721,0.128946871,0.0,0.0,0.0,1,1,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,12.5669164959,-2.31347342789,1.39187666666,-11.6483009779,1.13074351277,-2.96168464158,1.53654381747,1,2,3,-11.86761221,-77.03445578,8687276.063,278380.8033
3461,3175,219,3.181818182,0.040374808,0.0,0.0,0.233088879,2,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,6.62885555212,5.4871606532,2.59825735323,6.60096469913,-1.74464626082,3.35813335347,1.75305440169,4,0,4,-11.86767809,-77.02527982,8687276.063,279380.8033
3462,3099,205,3.352380952,0.043409003,874.0821564,0.0,0.051947211,1,4,1,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,6.18781198736,6.12403347762,1.28307280788,7.61532082365,-2.25082557699,0.84385884675,2.60532632974,4,0,4,-11.86774367,-77.0161038,8687276.063,280380.8033
3514,1550,37,2.818181818,0.114164905,0.0,0.0,0.0,1,0,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,8.8806214509,-4.57977697309,1.81539146604,-7.23649505354,0.173769760493,-1.75780569416,-1.57745342906,1,2,3,-11.85776141,-77.14449238,8688276.063,266380.8033
3516,9030,314,3.135802469,0.03515529,0.0,151.5880684,0.199150575,3,2,7,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,1.64686135559,5.10526587937,4.82487656098,9.98387059742,-1.69557653047,1.42203424925,-2.43376581833,4,0,4,-11.85789989,-77.12614234,8688276.063,268380.8033
3517,16286,132,2.81875,0.059643938,0.0,0.0,0.049966912,1,2,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.89216762479,0.871103020833,5.68782518476,-1.42294506456,-0.247345237286,-1.28122339411,-1.72542697003,4,0,0,-11.85796869,-77.11696724,8688276.063,269380.8033
3521,7640,71,2.770114943,0.085008727,0.0,447.1071551,0.003044073,0,2,3,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,9.40921245995,0.134919358802,1.92384819927,-4.81794313859,2.86622462217,-1.09759229992,0.440429035568,1,2,0,-11.8582409,-77.08026625,8688276.063,273380.8033
3522,10856,93,2.914285714,0.064490202,0.0,0.0,0.0,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,8.56575348578,2.02899599788,3.68529833682,-2.22614279945,-0.205619896077,0.143674524526,0.70535958221,1,2,0,-11.85830821,-77.07109087,8688276.063,274380.8033
3523,9851,35,3.138888889,0.108800187,0.0,0.0,0.164175263,0,0,1,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,8.1097826168,0.413294199523,0.31205735024,-6.15134738771,0.232092780923,2.38704100396,1.3034361968,1,2,0,-11.85837522,-77.06191543,8688276.063,275380.8033
3524,4301,17,3.105263158,0.151358789,0.0,0.0,0.167690011,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,9.87779362165,-2.17948772164,-1.32825556696,-9.68377680319,0.486502989566,1.87562387943,1.62231005668,1,2,3,-11.85844194,-77.05273993,8688276.063,276380.8033
3525,1065,91,3.391304348,0.067908903,0.0,0.0,0.049453778,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,8.63335096781,2.70297677061,0.298238681287,1.81017749444,-1.35824921261,4.30983768693,1.7688610392,4,0,0,-11.85850835,-77.04356438,8688276.063,277380.8033
3579,3561,203,3.235849057,0.043425182,0.0,0.0,0.0,0,1,3,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.58119971118,2.08982223064,4.1238871197,6.84986946152,-2.26711178356,1.59168017991,-2.14980017092,4,0,4,-11.84865467,-77.15359644,8689276.063,265380.8033
3580,5908,274,3.23381295,0.037704101,0.0,0.0,0.0,1,0,2,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,3.76728497444,3.6608552101,5.72593807167,9.53555987955,-2.74695367014,1.53979277302,-2.12881087693,4,0,4,-11.8487243,-77.14442181,8689276.063,266380.8033
3581,5364,210,3.207373272,0.040377654,0.0,0.0,0.002645042,0,2,2,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.28761658075,2.45635324957,4.53855951731,6.9097732122,-2.20178660587,1.40264320227,-2.09090228609,4,0,4,-11.84879364,-77.13524712,8689276.063,267380.8033
3582,6527,333,3.212389381,0.041857911,0.0,2154.296719,0.013237866,0,0,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.57079161075,3.20248459951,5.49662673501,13.5452990048,10.0142507486,2.01704833658,-1.43337908901,0,6,6,-11.84886267,-77.12607237,8689276.063,268380.8033
3583,4817,268,3.174657534,0.037246833,0.0,0.0,0.0,0,0,0,255.0,0.0,47.0,46028.0,0.0,9326.0,192867.0,0.588412029866,-0.988280301437,7.85534581514,9.8384886545,-2.72111077674,-0.294729694904,-5.87471780381,4,0,4,-11.84893142,-77.11689757,8689276.063,269380.8033
3587,3710,96,2.889908257,0.065422149,0.0,0.0,0.0,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,9.60212094528,0.934532159619,2.88431015691,-1.51730591494,-0.424701172748,-0.123510587724,0.654572977411,1,2,0,-11.84920341,-77.08019779,8689276.063,273380.8033
3588,6724,60,2.697368421,0.075372214,0.0,0.0,0.0,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,10.1806942488,-0.263138787255,3.23729211699,-5.27322310532,0.379499393333,-1.64829542649,0.574085922202,1,2,3,-11.84927067,-77.07102271,8689276.063,274380.8033
3589,10632,52,2.78125,0.067488319,0.0,0.0,0.1361806,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,8.60664562058,0.832230974824,2.96617771706,-4.90829664907,0.597440306159,-0.29988654708,0.936386018899,1,2,0,-11.84933763,-77.06184757,8689276.063,275380.8033
3644,3877,188,3.494736842,0.048418623,0.0,0.0,0.0,0,0,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.07716893621,2.41325096144,3.47893410028,7.76585495066,-2.56164481734,3.7378747758,-1.69337988012,4,0,4,-11.83954774,-77.1626999,8690276.063,264380.8033
3645,6546,159,3.19375,0.050972753,0.0,0.0,0.0,2,2,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.6988910911,1.44140310889,3.74123656288,4.02286665446,-1.69165442078,1.37721159568,-1.92597534567,4,0,4,-11.83961761,-77.15352563,8690276.063,265380.8033
3646,5219,224,3.185840708,0.045614201,0.0,0.0,0.005076966,1,0,3,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.43277883223,2.42307856718,4.79185797031,6.87439405298,-2.26124613964,1.20045795188,-2.16359591662,4,0,4,-11.83968719,-77.1443513,8690276.063,266380.8033
3647,7726,155,3.308176101,0.054090687,0.0,0.0,0.0,1,2,3,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.15369443142,1.9128488068,3.2282410705,4.29716723012,-1.85996927009,2.21710645042,-2.04380795625,4,0,4,-11.83975647,-77.13517691,8690276.063,267380.8033
3648,7172,310,3.457943925,0.033786158,0.0,0.0,0.0,2,0,4,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.3128607459,5.43492932568,5.33284068078,12.50959484,-3.5039628222,3.22327111956,-2.33422626581,4,0,4,-11.83982545,-77.12600247,8690276.063,268380.8033
3649,7186,85,3.211111111,0.081534446,835.8790445,316.4237731,0.0,1,4,1,313.0,0.0,65.0,56636.0,0.0,10366.0,211049.0,-0.259670130157,-5.83927799642,3.65734142354,0.859074439662,0.809111713605,-3.3402945216,-5.896908465,2,3,5,-11.83989414,-77.11682796,8690276.063,269380.8033
3650,2816,66,3.275362319,0.064301256,224.6129565,2864.952124,0.011008596,0,4,1,171.0,0.0,37.0,30970.0,0.0,5443.0,110070.0,3.02543393795,-3.67269825371,0.123569568504,4.34600128699,16.2234088111,1.68478370989,-2.21519923753,0,6,6,-11.83996253,-77.10765341,8690276.063,270380.8033
3652,1941,65,3.102941176,0.073383085,0.0,0.0,0.0,0,0,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,9.47172239391,0.631019979188,1.37479050727,-1.52199991959,-0.61959521685,1.56937746792,0.836217795935,1,2,0,-11.84009842,-77.08930412,8690276.063,272380.8033
