,index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e,geometry,nanostore_count,grid_geometry
215,1889,4221,54,3.051724138,0.094346859,1353.712117,0.0,0.38187976700000004,1,2,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,4.76446252817,-1.00314745786,-1.1665462741200001,-3.62186156508,-0.04683802056630001,-1.75360715316,4.495230805069999,1,2,0,-12.08536497,-76.91669359,8663276.063,291380.8033,POINT (-76.91669358999999 -12.08536497),7.0,"POLYGON ((290880.6226456432 -1337223.935355554, 291880.6226456432 -1337223.935355554, 291880.6226456432 -1336223.935355554, 290880.6226456432 -1336223.935355554, 290880.6226456432 -1337223.935355554))"
216,1890,3437,42,3.1956521739999997,0.090985946,2045.5941890000001,0.0,0.0,1,0,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,6.109805279400001,-0.928951272967,-0.21635385866,-1.9749053755200001,-0.838818239273,-4.49450414164,4.82717273694,1,2,0,-12.08542814,-76.90750962,8663276.063,292380.8033,POINT (-76.90750962 -12.08542814),4.0,"POLYGON ((291880.6256978817 -1337223.934692339, 292880.6256978817 -1337223.934692339, 292880.6256978817 -1336223.934692339, 291880.6256978817 -1336223.934692339, 291880.6256978817 -1337223.934692339))"
217,1891,2209,64,3.417910448,0.070751139,2793.996862,0.0,0.0,0,5,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,4.11612989837,1.1341478877200002,-1.58437648012,2.4260970710799996,-1.58202483446,-5.32902685994,5.85395854727,5,0,7,-12.08549102,-76.89832559999999,8663276.063,293380.8033,POINT (-76.89832559999999 -12.08549102),42.0,"POLYGON ((292880.6285990373 -1337223.935469326, 293880.6285990373 -1337223.935469326, 293880.6285990373 -1336223.935469326, 292880.6285990373 -1336223.935469326, 292880.6285990373 -1337223.935469326))"
218,1892,1180,70,2.833333333,0.087527812,2447.06819,0.0,0.003412043,2,4,4,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,6.418052456340001,-1.2324527031999999,-0.520018157743,-2.93427903262,-0.567763268387,-8.99921836038,4.57039086012,1,2,0,-12.08555359,-76.88914154,8663276.063,294380.8033,POINT (-76.88914154 -12.08555359),170.0,"POLYGON ((293880.6302718428 -1337223.935482011, 294880.6302718428 -1337223.935482011, 294880.6302718428 -1336223.935482011, 293880.6302718428 -1336223.935482011, 293880.6302718428 -1337223.935482011))"
219,1894,1310,132,3.0194805189999996,0.06520451099999999,1839.6899809999998,0.0,0.0,0,2,0,0.0,2.0,0.0,0.0,33.0,0.0,184.0,8.466057817080001,3.08617685135,1.00358930824,1.8187930426299999,-0.9884345910660001,-5.1461283526,4.547852857580001,4,0,0,-12.08567782,-76.87077325,8663276.063,296380.8033,POINT (-76.87077325 -12.08567782),47.0,"POLYGON ((295880.6354996121 -1337223.935392212, 296880.6354996121 -1337223.935392212, 296880.6354996121 -1336223.935392212, 295880.6354996121 -1336223.935392212, 295880.6354996121 -1337223.935392212))"
220,1928,1044,27,3.34375,0.11334005400000001,0.0,0.0,0.840658349,20,0,2,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,1.86569938688,-1.4895962873700002,-5.769795652949999,-4.65993449536,0.279615746199,6.09774838493,0.018515470066900002,1,2,0,-12.07450785,-77.16456776,8664276.063,264380.8033,POINT (-77.16456776 -12.07450785),0.0,"POLYGON ((263880.5432154179 -1336223.933295025, 264880.5432154179 -1336223.933295025, 264880.5432154179 -1335223.933295025, 263880.5432154179 -1335223.933295025, 263880.5432154179 -1336223.933295025))"
221,1933,15692,96,3.208333333,0.062636478,1537.138181,0.0,0.156909156,9,2,3,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,1.84945349068,2.60232062075,1.29269371066,0.508865409527,-0.650808583531,-2.94953942021,0.6498403738899999,4,0,4,-12.07486132,-77.11865627,8664276.063,269380.8033,POINT (-77.11865627 -12.07486132),0.0,"POLYGON ((268880.5602239994 -1336223.933264595, 269880.5602239994 -1336223.933264595, 269880.5602239994 -1335223.933264595, 268880.5602239994 -1335223.933264595, 268880.5602239994 -1336223.933264595))"
222,1934,16347,216,3.199074074,0.046284322,1753.554707,0.0,0.28896602600000004,8,6,9,240.0,7.0,61.0,43527.0,576.0,10098.0,207863.0,-5.198561247,1.33490225824,2.84240670582,6.4613414133000004,-1.99331613815,-4.66534994741,-2.5005619766,5,5,7,-12.07493111,-77.10947381,8664276.063,270380.8033,POINT (-77.10947381 -12.07493111),0.0,"POLYGON ((269880.5624889213 -1336223.9336777, 270880.5624889213 -1336223.9336777, 270880.5624889213 -1335223.9336777, 269880.5624889213 -1335223.9336777, 269880.5624889213 -1336223.9336777))"
223,1935,9984,193,3.173469388,0.058681696,3298.5587170000003,0.0,0.242905843,14,17,8,127.0,7.0,42.0,23165.0,576.0,5695.0,115975.0,-2.8490514959900004,4.19854603766,-3.1120324520300002,5.23589620075,-1.9399818780000002,-9.48656238552,2.60139128115,5,5,7,-12.07500059,-77.10029128,8664276.063,271380.8033,POINT (-77.10029127999999 -12.07500059),5.0,"POLYGON ((270880.5661727089 -1336223.933259937, 271880.5661727089 -1336223.933259937, 271880.5661727089 -1335223.933259937, 270880.5661727089 -1335223.933259937, 270880.5661727089 -1336223.933259937))"
224,1936,10046,192,3.173469388,0.051596023,1748.528593,0.0,0.344645214,38,37,19,14.0,7.0,23.0,2803.0,576.0,1292.0,24087.0,-3.4912145372600003,9.73717525365,-12.129488458199999,3.2850706536,-2.56649631872,-3.3003314699699997,0.718346381626,5,5,7,-12.07506978,-77.0911087,8664276.063,272380.8033,POINT (-77.09110870000001 -12.07506978),5.0,"POLYGON ((271880.5691413452 -1336223.934241789, 272880.5691413452 -1336223.934241789, 272880.5691413452 -1335223.934241789, 271880.5691413452 -1335223.934241789, 271880.5691413452 -1336223.934241789))"
225,1937,10355,129,3.0948905110000005,0.061360780999999996,4282.657157,0.0,0.38354238700000004,85,38,43,24.0,9.0,43.0,5618.0,1011.0,1743.0,47507.0,-9.416405598839999,11.7041047897,-22.8827292947,0.104458149725,-3.0439094725499998,-12.785820748599999,0.6159986779609999,6,5,2,-12.07513865,-77.08192606,8664276.063,273380.8033,POINT (-77.08192606 -12.07513865),5.0,"POLYGON ((272880.5724853402 -1336223.93329627, 273880.5724853402 -1336223.93329627, 273880.5724853402 -1335223.93329627, 272880.5724853402 -1335223.93329627, 272880.5724853402 -1336223.93329627))"
226,1938,14179,185,3.162303665,0.044765346,0.0,0.0,0.41307041200000005,10,7,12,38.0,16.0,66.0,8421.0,1587.0,3035.0,71594.0,-0.43101526930600004,4.8240843687699995,-0.631520964707,3.30620892967,-1.9029914748599996,3.8405390335000003,1.28234942171,4,0,4,-12.07520723,-77.07274337,8664276.063,274380.8033,POINT (-77.07274337 -12.07520723),1.0,"POLYGON ((273880.575168001 -1336223.933751805, 274880.575168001 -1336223.933751805, 274880.575168001 -1335223.933751805, 273880.575168001 -1335223.933751805, 273880.575168001 -1336223.933751805))"
227,1939,21747,169,3.385057471,0.047641699999999995,0.0,0.0,0.813427887,51,26,32,10.0,2.0,20.0,2815.0,435.0,451.0,23420.0,-7.0466432795000005,12.739986051099999,-13.7481347436,1.4295335679499999,-1.99733676062,6.35038310325,-2.71752480751,5,5,2,-12.0752755,-77.06356062,8664276.063,275380.8033,POINT (-77.06356062 -12.0752755),0.0,"POLYGON ((274880.5782883868 -1336223.933387962, 275880.5782883868 -1336223.933387962, 275880.5782883868 -1335223.933387962, 274880.5782883868 -1335223.933387962, 274880.5782883868 -1336223.933387962))"
228,1940,24441,144,3.40397351,0.050761071,2151.364701,0.0,0.803690971,72,50,34,10.0,2.0,20.0,2815.0,435.0,451.0,23420.0,-12.1374516667,15.6529020027,-22.175596196999997,0.45453090331600005,-2.22330270743,-1.3366237668799998,-0.994383508361,6,5,2,-12.07534348,-77.05437782,8664276.063,276380.8033,POINT (-77.05437782 -12.07534348),112.0,"POLYGON ((275880.5808011832 -1336223.9344266, 276880.5808011832 -1336223.9344266, 276880.5808011832 -1335223.9344266, 275880.5808011832 -1335223.9344266, 275880.5808011832 -1336223.9344266))"
229,1941,24466,129,3.6976744189999997,0.056239223,0.0,0.0,0.927898535,40,33,39,27.0,8.0,32.0,6876.0,3088.0,934.0,32377.0,-10.549949179299999,12.4157530652,-16.6009360334,1.17946393823,-2.43339484321,9.28502349503,-1.9759824079700001,6,5,2,-12.07541114,-77.04519496,8664276.063,277380.8033,POINT (-77.04519496 -12.07541114),14.0,"POLYGON ((276880.5837973187 -1336223.933540946, 277880.5837973187 -1336223.933540946, 277880.5837973187 -1335223.933540946, 276880.5837973187 -1335223.933540946, 276880.5837973187 -1336223.933540946))"
230,1942,36749,112,3.589285714,0.069121475,0.0,0.0,0.976577186,94,47,33,183.0,17.0,201.0,42464.0,3859.0,10020.0,223423.0,-22.865946436399998,8.03484983106,-20.8304341736,-2.8087314659200002,-3.1048895047099996,7.404936588839999,-7.05747640758,6,7,2,-12.07547851,-77.03601204,8664276.063,278380.8033,POINT (-77.03601204 -12.07547851),34.0,"POLYGON ((277880.5873286001 -1336223.934051111, 278880.5873286001 -1336223.934051111, 278880.5873286001 -1335223.934051111, 277880.5873286001 -1335223.934051111, 277880.5873286001 -1336223.934051111))"
231,1943,25241,181,3.3315508019999998,0.052822445,1750.1278969999998,1579.245627,0.753215023,30,35,18,260.0,23.0,334.0,59679.0,4583.0,24606.0,309321.0,-20.8866811751,-2.04960385301,-7.975832924239999,5.41666793495,6.490896794609999,-1.5896344849500001,-2.5735525773099996,2,4,2,-12.07554557,-77.02682907,8664276.063,279380.8033,POINT (-77.02682907000001 -12.07554557),144.0,"POLYGON ((278880.5903165156 -1336223.933753083, 279880.5903165156 -1336223.933753083, 279880.5903165156 -1335223.933753083, 278880.5903165156 -1335223.933753083, 278880.5903165156 -1336223.933753083))"
232,1944,24559,196,3.113300493,0.044160992999999996,0.0,0.0,0.459543915,12,11,12,77.0,6.0,133.0,17215.0,724.0,14586.0,85898.0,-4.00374932141,4.85060646453,0.732938538916,2.35662578025,-1.46024462109,2.62264929487,-1.65656404597,4,0,4,-12.07561233,-77.01764605,8664276.063,280380.8033,POINT (-77.01764605 -12.07561233),289.0,"POLYGON ((279880.59279625 -1336223.933753977, 280880.59279625 -1336223.933753977, 280880.59279625 -1335223.933753977, 279880.59279625 -1335223.933753977, 279880.59279625 -1336223.933753977))"
233,1945,25451,189,3.1649484539999997,0.05256032099999999,2150.916541,0.0,0.330107288,17,8,13,83.0,7.0,155.0,22325.0,736.0,15821.0,100984.0,-5.4977460348800005,4.88585377743,-0.00942042436786,3.0478947779100003,-1.66790363864,-4.91755969026,1.07823252479,5,5,7,-12.07567879,-77.00846297,8664276.063,281380.8033,POINT (-77.00846297 -12.07567879),237.0,"POLYGON ((280880.5958836146 -1336223.934046483, 281880.5958836146 -1336223.934046483, 281880.5958836146 -1335223.934046483, 280880.5958836146 -1335223.934046483, 280880.5958836146 -1336223.934046483))"
234,1946,24922,155,3.253164557,0.051023636,0.0,0.0,0.417429747,26,6,18,113.0,22.0,237.0,29815.0,2293.0,19419.0,189489.0,-8.67867360945,1.0164588188500001,-0.8149727827850001,1.47844400338,-2.5451047521,3.73796478361,-1.98231773135,2,5,5,-12.07574495,-76.99927984,8664276.063,282380.8033,POINT (-76.99927984 -12.07574495),464.0,"POLYGON ((281880.5985166137 -1336223.93463934, 282880.5985166137 -1336223.93463934, 282880.5985166137 -1335223.93463934, 281880.5985166137 -1335223.93463934, 281880.5985166137 -1336223.93463934))"
235,1947,17228,194,3.1336633660000004,0.051815550999999994,2724.537566,0.0,0.413051392,32,10,25,267.0,24.0,219.0,57664.0,2504.0,24551.0,228077.0,-13.5057643588,-1.49748711762,-2.9737696429500002,4.862638285719999,-3.06827201871,-8.43457811639,-3.02782255162,2,5,5,-12.075810800000001,-76.99009665,8664276.063,283380.8033,POINT (-76.99009665 -12.0758108),372.0,"POLYGON ((282880.6018030095 -1336223.934418912, 283880.6018030095 -1336223.934418912, 283880.6018030095 -1335223.934418912, 282880.6018030095 -1335223.934418912, 282880.6018030095 -1336223.934418912))"
236,1948,16550,160,3.035087719,0.057067515,0.0,0.0,0.366267977,7,4,9,429.0,40.0,487.0,139152.0,7595.0,63285.0,482065.0,-21.3519870838,-20.3409624759,8.601559475730001,3.5381574458099996,-3.94698593075,-1.5193931029899999,-9.783266345189999,2,3,5,-12.07587635,-76.98091341,8664276.063,284380.8033,POINT (-76.98091341 -12.07587635),310.0,"POLYGON ((283880.6046889332 -1336223.934500274, 284880.6046889332 -1336223.934500274, 284880.6046889332 -1335223.934500274, 283880.6046889332 -1335223.934500274, 283880.6046889332 -1336223.934500274))"
237,1949,11023,109,3.080357143,0.066532117,0.0,1623.321905,0.364511914,2,2,4,578.0,46.0,704.0,219135.0,12222.0,103639.0,708619.0,-32.1894100684,-36.6982166583,11.6104544397,5.6273729455999995,4.72374152235,-2.55365313058,-14.4362132744,3,1,1,-12.0759416,-76.97173012,8664276.063,285380.8033,POINT (-76.97173012 -12.0759416),83.0,"POLYGON ((284880.6072013002 -1336223.934884104, 285880.6072013002 -1336223.934884104, 285880.6072013002 -1335223.934884104, 284880.6072013002 -1335223.934884104, 284880.6072013002 -1336223.934884104))"
238,1950,9798,63,3.184615385,0.093853022,2648.254854,0.0,0.587167562,22,23,4,208.0,28.0,374.0,103678.0,7301.0,51640.0,406302.0,-18.0257265489,-13.9509951875,-4.34411486938,-1.29023175802,-2.77616755435,-6.71063547873,-0.173079483442,2,4,5,-12.07600654,-76.96254678,8664276.063,286380.8033,POINT (-76.96254678 -12.07600654),42.0,"POLYGON ((285880.6093590953 -1336223.934464696, 286880.6093590953 -1336223.934464696, 286880.6093590953 -1335223.934464696, 285880.6093590953 -1335223.934464696, 285880.6093590953 -1336223.934464696))"
239,1951,7486,93,3.041237113,0.077905137,431.14277300000003,0.0,0.397032689,15,5,5,185.0,22.0,321.0,92583.0,6196.0,45187.0,330145.0,-10.6274015508,-13.203718513,1.9185087501099998,-0.610416860499,-2.58572176845,-0.624504017266,-3.38665677491,2,3,5,-12.07607118,-76.95336338,8664276.063,287380.8033,POINT (-76.95336338 -12.07607118),78.0,"POLYGON ((286880.6122861029 -1336223.934341349, 287880.6122861029 -1336223.934341349, 287880.6122861029 -1335223.934341349, 286880.6122861029 -1335223.934341349, 286880.6122861029 -1336223.934341349))"
240,1953,3840,59,2.666666667,0.133853119,1202.061567,0.0,0.08101257099999999,1,5,1,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,8.01898969806,-3.62855473556,-0.177241437085,-9.1534595779,0.291947849967,-5.9583904616,3.29151653453,1,2,3,-12.07619956,-76.93499642,8664276.063,289380.8033,POINT (-76.93499642 -12.07619956),5.0,"POLYGON ((288880.618377648 -1336223.935001367, 289880.618377648 -1336223.935001367, 289880.618377648 -1335223.935001367, 288880.618377648 -1335223.935001367, 288880.618377648 -1336223.935001367))"
241,1954,1570,31,2.9411764710000003,0.140513592,0.0,0.0,0.194795283,0,0,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,8.46674039855,-4.44712882456,-0.5350024732399999,-9.07162670737,0.13473201831700002,0.942593274612,2.1751005998,1,2,3,-12.07626329,-76.92581287,8664276.063,290380.8033,POINT (-76.92581287 -12.07626329),12.0,"POLYGON ((289880.6204993728 -1336223.934687451, 290880.6204993728 -1336223.934687451, 290880.6204993728 -1335223.934687451, 289880.6204993728 -1335223.934687451, 289880.6204993728 -1336223.934687451))"
242,1955,1906,72,3.038461538,0.094486654,0.0,0.0,0.31625340399999996,4,8,3,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,5.18227116073,-1.12922745062,-2.16326265305,-3.73211913166,-0.608420485154,2.1819831606,1.46268407662,1,2,0,-12.07632672,-76.91662926,8664276.063,291380.8033,POINT (-76.91662925999999 -12.07632672),14.0,"POLYGON ((290880.6234980157 -1336223.934672523, 291880.6234980157 -1336223.934672523, 291880.6234980157 -1335223.934672523, 290880.6234980157 -1335223.934672523, 290880.6234980157 -1336223.934672523))"
243,1956,3290,21,2.576923077,0.144871795,0.0,0.0,0.070078881,1,0,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,10.2051459213,-5.77735338477,1.0385437095899999,-12.470312688900002,0.787352154876,-2.46854969542,1.69463247129,1,2,3,-12.07638985,-76.90744561,8664276.063,292380.8033,POINT (-76.90744561 -12.07638985),1.0,"POLYGON ((291880.6252227989 -1336223.934972536, 292880.6252227989 -1336223.934972536, 292880.6252227989 -1335223.934972536, 291880.6252227989 -1335223.934972536, 291880.6252227989 -1336223.934972536))"
244,1957,2056,25,3.0,0.149369149,0.0,0.0,0.380688905,0,0,1,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,7.3933093456500005,-4.31006465167,-1.8372643904599997,-9.76270696575,0.40790967035899994,2.12799681644,2.58994329768,1,2,3,-12.07645267,-76.89826190000001,8664276.063,293380.8033,POINT (-76.89826190000001 -12.07645267),4.0,"POLYGON ((292880.6278706463 -1336223.93446661, 293880.6278706463 -1336223.93446661, 293880.6278706463 -1335223.93446661, 292880.6278706463 -1335223.93446661, 292880.6278706463 -1336223.93446661))"
245,1995,1154,57,3.285714286,0.083146567,0.0,0.0,0.65565677,8,3,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.6732455609,-0.7577671416859999,-2.85068053903,-1.39457784942,-0.125153181937,4.86985079516,-0.266012876232,4,0,0,-12.06554224,-77.15531331,8665276.063,265380.8033,POINT (-77.15531331 -12.06554224),0.0,"POLYGON ((264880.5472052774 -1335223.932737262, 265880.5472052774 -1335223.932737262, 265880.5472052774 -1334223.932737262, 264880.5472052774 -1334223.932737262, 264880.5472052774 -1335223.932737262))"
246,1996,14195,67,3.47761194,0.073590092,0.0,0.0,0.38313692200000005,2,9,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,1.1377847934,2.03380580434,-0.8751166791320001,-0.325529751687,-0.596068298852,5.20299656051,-0.84201863841,4,0,4,-12.06561319,-77.14613138,8665276.063,266380.8033,POINT (-77.14613138 -12.06561319),0.0,"POLYGON ((265880.5502791166 -1335223.933631757, 266880.5502791166 -1335223.933631757, 266880.5502791166 -1334223.933631757, 265880.5502791166 -1334223.933631757, 265880.5502791166 -1335223.933631757))"
247,1997,23278,105,3.333333333,0.059057779000000005,0.0,0.0,0.452357616,2,2,10,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,-0.363777339607,4.20823261195,1.39874039826,0.0487256672061,-0.393112952361,4.339025614330001,-1.6331364499799998,4,0,4,-12.06568383,-77.13694939,8665276.063,267380.8033,POINT (-77.13694939 -12.06568383),3.0,"POLYGON ((266880.5535758277 -1335223.933674852, 267880.5535758277 -1335223.933674852, 267880.5535758277 -1334223.933674852, 266880.5535758277 -1334223.933674852, 266880.5535758277 -1335223.933674852))"
248,1998,17001,144,3.357615894,0.060156747999999996,0.0,0.0,0.474023532,9,6,20,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,-1.41874510523,5.05697456505,-2.0074654116499997,1.9276583106799998,-1.30240357988,4.11230458544,-3.19200184393,4,0,4,-12.06575416,-77.12776734,8665276.063,268380.8033,POINT (-77.12776734000001 -12.06575416),0.0,"POLYGON ((267880.5571224153 -1335223.932867364, 268880.5571224153 -1335223.932867364, 268880.5571224153 -1334223.932867364, 267880.5571224153 -1334223.932867364, 267880.5571224153 -1335223.932867364))"
249,1999,19285,154,3.1566265060000003,0.060094703,5709.286934000001,0.0,0.288156364,14,11,10,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,-3.7209898460800006,6.87938609382,-3.10858649137,3.8405627077499997,-0.760233115008,-17.4825441481,6.23718917981,5,5,7,-12.0658242,-77.11858524,8665276.063,269380.8033,POINT (-77.11858524 -12.0658242),0.0,"POLYGON ((268880.5598739906 -1335223.933431489, 269880.5598739906 -1335223.933431489, 269880.5598739906 -1334223.933431489, 268880.5598739906 -1334223.933431489, 268880.5598739906 -1335223.933431489))"
250,2000,19825,166,2.935483871,0.055145433,2436.035088,0.0,0.12253750699999999,20,4,1,127.0,7.0,42.0,23165.0,576.0,5695.0,115975.0,-0.6745553599549999,3.16885560211,2.36081314101,1.58315356289,-0.971784796453,-8.21373212654,1.99197700056,5,5,7,-12.06589393,-77.10940308,8665276.063,270380.8033,POINT (-77.10940308000001 -12.06589393),0.0,"POLYGON ((269880.5629293175 -1335223.933146561, 270880.5629293175 -1335223.933146561, 270880.5629293175 -1334223.933146561, 269880.5629293175 -1334223.933146561, 269880.5629293175 -1335223.933146561))"
251,2001,21618,262,3.127272727,0.042523365,3961.3902,0.0,0.397843909,29,18,21,127.0,7.0,42.0,23165.0,576.0,5695.0,115975.0,-7.990410549680001,9.15154690512,-4.84490556545,7.07927796393,-2.30790274663,-11.7298847832,1.8650730750599998,5,5,7,-12.06596336,-77.10022086,8665276.063,271380.8033,POINT (-77.10022085999999 -12.06596336),0.0,"POLYGON ((270880.5663238901 -1335223.933119859, 271880.5663238901 -1335223.933119859, 271880.5663238901 -1334223.933119859, 270880.5663238901 -1334223.933119859, 270880.5663238901 -1335223.933119859))"
